iso3,country_name,indicator,year,human_development_index
HUN,Hungary,pr_f,2019,12.56281407
IRL,Ireland,pr_f,2019,24.31192661
ISL,Iceland,pr_f,2019,38.0952381
ITA,Italy,pr_f,2019,35.26315789
LTU,Lithuania,pr_f,2019,21.27659574
LUX,Luxembourg,pr_f,2019,25.0
LVA,Latvia,pr_f,2019,30.0
MKD,North Macedonia,pr_f,2019,39.16666667
MLT,Malta,pr_f,2019,14.92537313
MNE,Montenegro,pr_f,2019,28.39506173
NLD,Netherlands,pr_f,2019,33.77777778
NOR,Norway,pr_f,2019,40.82840237
POL,Poland,pr_f,2019,27.85714286
PRT,Portugal,pr_f,2019,38.69565217
ROU,Romania,pr_f,2019,19.56989247
SRB,Serbia,pr_f,2019,37.65182186
SVK,Slovakia,pr_f,2019,20.0
SVN,Slovenia,pr_f,2019,22.30769231
SWE,Sweden,pr_f,2019,47.27793696
UKR,Ukraine,pr_f,2019,20.51886792
ALB,Albania,pr_f,2020,29.50819672
AUT,Austria,pr_f,2020,38.52459016
BEL,Belgium,pr_f,2020,42.38095238
BGR,Bulgaria,pr_f,2020,26.66666667
BIH,Bosnia and Herzegovina,pr_f,2020,24.56140351
CHE,Switzerland,pr_f,2020,38.61788618
CYP,Cyprus,pr_f,2020,19.64285714
CZE,Czechia,pr_f,2020,20.28469751
DEU,Germany,pr_f,2020,31.61953728
DNK,Denmark,pr_f,2020,39.66480447
ESP,Spain,pr_f,2020,41.85667752
EST,Estonia,pr_f,2020,28.71287129
FIN,Finland,pr_f,2020,46.0
FRA,France,pr_f,2020,37.18918919
GBR,United Kingdom,pr_f,2020,29.96539792
GRC,Greece,pr_f,2020,21.66666667
HRV,Croatia,pr_f,2020,31.12582781
HUN,Hungary,pr_f,2020,12.06030151
IRL,Ireland,pr_f,2020,27.27272727
ISL,Iceland,pr_f,2020,38.0952381
ITA,Italy,pr_f,2020,35.26315789
LTU,Lithuania,pr_f,2020,26.95035461
LUX,Luxembourg,pr_f,2020,30.0
LVA,Latvia,pr_f,2020,30.0
MKD,North Macedonia,pr_f,2020,39.16666667
MLT,Malta,pr_f,2020,13.43283582
MNE,Montenegro,pr_f,2020,22.22222222
NLD,Netherlands,pr_f,2020,35.11111111
NOR,Norway,pr_f,2020,41.42011834
POL,Poland,pr_f,2020,27.85714286
PRT,Portugal,pr_f,2020,40.0
ROU,Romania,pr_f,2020,19.78494624
SRB,Serbia,pr_f,2020,38.8
SVK,Slovakia,pr_f,2020,22.66666667
SVN,Slovenia,pr_f,2020,22.30769231
SWE,Sweden,pr_f,2020,46.99140401
UKR,Ukraine,pr_f,2020,20.80378251
ALB,Albania,pr_f,2021,35.71428571
AUT,Austria,pr_f,2021,39.3442623
BEL,Belgium,pr_f,2021,42.85714286
BGR,Bulgaria,pr_f,2021,23.75
BIH,Bosnia and Herzegovina,pr_f,2021,24.56140351
CHE,Switzerland,pr_f,2021,39.83739837
CYP,Cyprus,pr_f,2021,14.28571429
CZE,Czechia,pr_f,2021,22.06405694
DEU,Germany,pr_f,2021,34.7826087
DNK,Denmark,pr_f,2021,39.66480447
ESP,Spain,pr_f,2021,42.27642276
EST,Estonia,pr_f,2021,25.74257426
FIN,Finland,pr_f,2021,46.0
FRA,France,pr_f,2021,37.83783784
GBR,United Kingdom,pr_f,2021,31.08013937
GRC,Greece,pr_f,2021,21.66666667
HRV,Croatia,pr_f,2021,31.12582781
HUN,Hungary,pr_f,2021,13.06532663
IRL,Ireland,pr_f,2021,27.27272727
ISL,Iceland,pr_f,2021,47.61904762
ITA,Italy,pr_f,2021,35.26315789
LTU,Lithuania,pr_f,2021,27.65957447
LUX,Luxembourg,pr_f,2021,35.0
LVA,Latvia,pr_f,2021,29.0
MKD,North Macedonia,pr_f,2021,41.66666667
MLT,Malta,pr_f,2021,13.43283582
MNE,Montenegro,pr_f,2021,24.69135802
NLD,Netherlands,pr_f,2021,39.11111111
NOR,Norway,pr_f,2021,44.9704142
POL,Poland,pr_f,2021,27.54919499
PRT,Portugal,pr_f,2021,40.0
ROU,Romania,pr_f,2021,18.49462366
SRB,Serbia,pr_f,2021,39.2
SVK,Slovakia,pr_f,2021,22.66666667
SVN,Slovenia,pr_f,2021,21.53846154
SWE,Sweden,pr_f,2021,46.99140401
UKR,Ukraine,pr_f,2021,20.80378251
ALB,Albania,pr_m,2015,79.28571429
AUT,Austria,pr_m,2015,69.67213115
BEL,Belgium,pr_m,2015,57.61904762
BGR,Bulgaria,pr_m,2015,79.58333333
BIH,Bosnia and Herzegovina,pr_m,2015,80.70175439
CHE,Switzerland,pr_m,2015,71.13821138
CYP,Cyprus,pr_m,2015,87.5
CZE,Czechia,pr_m,2015,80.42704626
DEU,Germany,pr_m,2015,63.14285714
DNK,Denmark,pr_m,2015,62.5698324
ESP,Spain,pr_m,2015,62.01298701
EST,Estonia,pr_m,2015,76.23762376
FIN,Finland,pr_m,2015,58.5
FRA,France,pr_m,2015,74.27027027
GBR,United Kingdom,pr_m,2015,73.25418994
GRC,Greece,pr_m,2015,80.33333333
HRV,Croatia,pr_m,2015,84.76821192
HUN,Hungary,pr_m,2015,89.8989899
IRL,Ireland,pr_m,2015,80.08849558
ISL,Iceland,pr_m,2015,58.73015873
ITA,Italy,pr_m,2015,69.92639327
LTU,Lithuania,pr_m,2015,76.59574468
LUX,Luxembourg,pr_m,2015,71.66666667
LVA,Latvia,pr_m,2015,82.0
MKD,North Macedonia,pr_m,2015,66.66666667
MLT,Malta,pr_m,2015,87.14285714
MNE,Montenegro,pr_m,2015,82.71604938
NLD,Netherlands,pr_m,2015,63.55555556
NOR,Norway,pr_m,2015,60.35502959
POL,Poland,pr_m,2015,75.17857143
PRT,Portugal,pr_m,2015,65.2173913
ROU,Romania,pr_m,2015,88.04920914
SRB,Serbia,pr_m,2015,66.0
SVK,Slovakia,pr_m,2015,81.33333333
SVN,Slovenia,pr_m,2015,72.30769231
SWE,Sweden,pr_m,2015,56.4469914
UKR,Ukraine,pr_m,2015,87.91469194
ALB,Albania,pr_m,2016,77.14285714
AUT,Austria,pr_m,2016,69.67213115
BEL,Belgium,pr_m,2016,57.61904762
BGR,Bulgaria,pr_m,2016,79.58333333
BIH,Bosnia and Herzegovina,pr_m,2016,80.70175439
CHE,Switzerland,pr_m,2016,71.13821138
CYP,Cyprus,pr_m,2016,82.14285714
CZE,Czechia,pr_m,2016,80.35714286
DEU,Germany,pr_m,2016,63.14285714
DNK,Denmark,pr_m,2016,62.5698324
ESP,Spain,pr_m,2016,61.36363636
EST,Estonia,pr_m,2016,76.23762376
FIN,Finland,pr_m,2016,58.5
FRA,France,pr_m,2016,74.27027027
GBR,United Kingdom,pr_m,2016,72.6519337
GRC,Greece,pr_m,2016,80.33333333
HRV,Croatia,pr_m,2016,87.41721854
HUN,Hungary,pr_m,2016,89.8989899
IRL,Ireland,pr_m,2016,75.68807339
ISL,Iceland,pr_m,2016,52.38095238
ITA,Italy,pr_m,2016,69.92639327
LTU,Lithuania,pr_m,2016,78.72340426
LUX,Luxembourg,pr_m,2016,71.66666667
LVA,Latvia,pr_m,2016,82.0
MKD,North Macedonia,pr_m,2016,66.66666667
MLT,Malta,pr_m,2016,87.14285714
MNE,Montenegro,pr_m,2016,76.54320988
NLD,Netherlands,pr_m,2016,63.55555556
NOR,Norway,pr_m,2016,60.35502959
POL,Poland,pr_m,2016,75.17857143
PRT,Portugal,pr_m,2016,65.2173913
ROU,Romania,pr_m,2016,88.04920914
SRB,Serbia,pr_m,2016,66.0
SVK,Slovakia,pr_m,2016,80.0
SVN,Slovenia,pr_m,2016,72.30769231
SWE,Sweden,pr_m,2016,56.4469914
UKR,Ukraine,pr_m,2016,87.98076923
ALB,Albania,pr_m,2017,72.14285714
AUT,Austria,pr_m,2017,66.39344262
BEL,Belgium,pr_m,2017,58.57142857
BGR,Bulgaria,pr_m,2017,76.25
BIH,Bosnia and Herzegovina,pr_m,2017,80.70175439
CHE,Switzerland,pr_m,2017,70.73170732
CYP,Cyprus,pr_m,2017,82.14285714
CZE,Czechia,pr_m,2017,78.92857143
DEU,Germany,pr_m,2017,68.50899743
DNK,Denmark,pr_m,2017,62.5698324
ESP,Spain,pr_m,2017,61.36363636
EST,Estonia,pr_m,2017,73.26732673
FIN,Finland,pr_m,2017,58.0
FRA,France,pr_m,2017,64.64864865
GBR,United Kingdom,pr_m,2017,71.47766323
GRC,Greece,pr_m,2017,81.66666667
HRV,Croatia,pr_m,2017,81.45695364
HUN,Hungary,pr_m,2017,89.94974874
IRL,Ireland,pr_m,2017,75.68807339
ISL,Iceland,pr_m,2017,61.9047619
ITA,Italy,pr_m,2017,69.89473684
LTU,Lithuania,pr_m,2017,78.72340426
LUX,Luxembourg,pr_m,2017,71.66666667
LVA,Latvia,pr_m,2017,84.0
MKD,North Macedonia,pr_m,2017,62.5
MLT,Malta,pr_m,2017,88.05970149
MNE,Montenegro,pr_m,2017,76.54320988
NLD,Netherlands,pr_m,2017,64.44444444
NOR,Norway,pr_m,2017,58.57988166
POL,Poland,pr_m,2017,74.46428571
PRT,Portugal,pr_m,2017,65.2173913
ROU,Romania,pr_m,2017,81.29032258
SRB,Serbia,pr_m,2017,65.6
SVK,Slovakia,pr_m,2017,80.0
SVN,Slovenia,pr_m,2017,71.31782946
SWE,Sweden,pr_m,2017,56.4469914
UKR,Ukraine,pr_m,2017,87.70685579
ALB,Albania,pr_m,2018,72.14285714
AUT,Austria,pr_m,2018,65.16393443
BEL,Belgium,pr_m,2018,58.57142857
BGR,Bulgaria,pr_m,2018,76.25
BIH,Bosnia and Herzegovina,pr_m,2018,80.70175439
CHE,Switzerland,pr_m,2018,70.73170732
CYP,Cyprus,pr_m,2018,82.14285714
CZE,Czechia,pr_m,2018,79.71530249
DEU,Germany,pr_m,2018,68.50899743
DNK,Denmark,pr_m,2018,62.5698324
ESP,Spain,pr_m,2018,61.36363636
EST,Estonia,pr_m,2018,73.26732673
FIN,Finland,pr_m,2018,58.0
FRA,France,pr_m,2018,64.28571429
GBR,United Kingdom,pr_m,2018,71.06176266
GRC,Greece,pr_m,2018,81.33333333
HRV,Croatia,pr_m,2018,81.45695364
HUN,Hungary,pr_m,2018,87.43718593
IRL,Ireland,pr_m,2018,75.68807339
ISL,Iceland,pr_m,2018,61.9047619
ITA,Italy,pr_m,2018,64.42105263
LTU,Lithuania,pr_m,2018,78.72340426
LUX,Luxembourg,pr_m,2018,80.0
LVA,Latvia,pr_m,2018,69.0
MKD,North Macedonia,pr_m,2018,61.66666667
MLT,Malta,pr_m,2018,88.05970149
MNE,Montenegro,pr_m,2018,76.54320988
NLD,Netherlands,pr_m,2018,64.44444444
NOR,Norway,pr_m,2018,58.57988166
POL,Poland,pr_m,2018,74.46428571
PRT,Portugal,pr_m,2018,65.2173913
ROU,Romania,pr_m,2018,81.29032258
SRB,Serbia,pr_m,2018,65.6
SVK,Slovakia,pr_m,2018,80.0
SVN,Slovenia,pr_m,2018,80.0
SWE,Sweden,pr_m,2018,53.86819484
UKR,Ukraine,pr_m,2018,87.70685579
ALB,Albania,pr_m,2019,70.49180328
AUT,Austria,pr_m,2019,61.47540984
BEL,Belgium,pr_m,2019,56.66666667
BGR,Bulgaria,pr_m,2019,74.16666667
BIH,Bosnia and Herzegovina,pr_m,2019,78.94736842
CHE,Switzerland,pr_m,2019,61.38211382
CYP,Cyprus,pr_m,2019,82.14285714
CZE,Czechia,pr_m,2019,79.3594306
DEU,Germany,pr_m,2019,68.38046272
DNK,Denmark,pr_m,2019,60.89385475
ESP,Spain,pr_m,2019,58.14332248
EST,Estonia,pr_m,2019,70.2970297
FIN,Finland,pr_m,2019,53.0
FRA,France,pr_m,2019,63.13513514
GBR,United Kingdom,pr_m,2019,71.09103544
GRC,Greece,pr_m,2019,79.33333333
HRV,Croatia,pr_m,2019,79.47019868
HUN,Hungary,pr_m,2019,87.43718593
IRL,Ireland,pr_m,2019,75.68807339
ISL,Iceland,pr_m,2019,61.9047619
ITA,Italy,pr_m,2019,64.73684211
LTU,Lithuania,pr_m,2019,78.72340426
LUX,Luxembourg,pr_m,2019,75.0
LVA,Latvia,pr_m,2019,70.0
MKD,North Macedonia,pr_m,2019,60.83333333
MLT,Malta,pr_m,2019,85.07462687
MNE,Montenegro,pr_m,2019,71.60493827
NLD,Netherlands,pr_m,2019,66.22222222
NOR,Norway,pr_m,2019,59.17159763
POL,Poland,pr_m,2019,72.14285714
PRT,Portugal,pr_m,2019,61.30434783
ROU,Romania,pr_m,2019,80.43010753
SRB,Serbia,pr_m,2019,62.34817814
SVK,Slovakia,pr_m,2019,80.0
SVN,Slovenia,pr_m,2019,77.69230769
SWE,Sweden,pr_m,2019,52.72206304
UKR,Ukraine,pr_m,2019,79.48113208
ALB,Albania,pr_m,2020,70.49180328
AUT,Austria,pr_m,2020,61.47540984
BEL,Belgium,pr_m,2020,57.61904762
BGR,Bulgaria,pr_m,2020,73.33333333
BIH,Bosnia and Herzegovina,pr_m,2020,75.43859649
CHE,Switzerland,pr_m,2020,61.38211382
CYP,Cyprus,pr_m,2020,80.35714286
CZE,Czechia,pr_m,2020,79.71530249
DEU,Germany,pr_m,2020,68.38046272
DNK,Denmark,pr_m,2020,60.33519553
ESP,Spain,pr_m,2020,58.14332248
EST,Estonia,pr_m,2020,71.28712871
FIN,Finland,pr_m,2020,54.0
FRA,France,pr_m,2020,62.81081081
GBR,United Kingdom,pr_m,2020,70.03460208
GRC,Greece,pr_m,2020,78.33333333
HRV,Croatia,pr_m,2020,68.87417219
HUN,Hungary,pr_m,2020,87.93969849
IRL,Ireland,pr_m,2020,72.72727273
ISL,Iceland,pr_m,2020,61.9047619
ITA,Italy,pr_m,2020,64.73684211
LTU,Lithuania,pr_m,2020,73.04964539
LUX,Luxembourg,pr_m,2020,70.0
LVA,Latvia,pr_m,2020,70.0
MKD,North Macedonia,pr_m,2020,60.83333333
MLT,Malta,pr_m,2020,86.56716418
MNE,Montenegro,pr_m,2020,77.77777778
NLD,Netherlands,pr_m,2020,64.88888889
NOR,Norway,pr_m,2020,58.57988166
POL,Poland,pr_m,2020,72.14285714
PRT,Portugal,pr_m,2020,60.0
ROU,Romania,pr_m,2020,80.21505376
SRB,Serbia,pr_m,2020,61.2
SVK,Slovakia,pr_m,2020,77.33333333
SVN,Slovenia,pr_m,2020,77.69230769
SWE,Sweden,pr_m,2020,53.00859599
UKR,Ukraine,pr_m,2020,79.19621749
ALB,Albania,pr_m,2021,64.28571429
AUT,Austria,pr_m,2021,60.6557377
BEL,Belgium,pr_m,2021,57.14285714
BGR,Bulgaria,pr_m,2021,76.25
BIH,Bosnia and Herzegovina,pr_m,2021,75.43859649
CHE,Switzerland,pr_m,2021,60.16260163
CYP,Cyprus,pr_m,2021,85.71428571
CZE,Czechia,pr_m,2021,77.93594306
DEU,Germany,pr_m,2021,65.2173913
DNK,Denmark,pr_m,2021,60.33519553
ESP,Spain,pr_m,2021,57.72357724
EST,Estonia,pr_m,2021,74.25742574
FIN,Finland,pr_m,2021,54.0
FRA,France,pr_m,2021,62.16216216
GBR,United Kingdom,pr_m,2021,68.91986063
GRC,Greece,pr_m,2021,78.33333333
HRV,Croatia,pr_m,2021,68.87417219
HUN,Hungary,pr_m,2021,86.93467337
IRL,Ireland,pr_m,2021,72.72727273
ISL,Iceland,pr_m,2021,52.38095238
ITA,Italy,pr_m,2021,64.73684211
LTU,Lithuania,pr_m,2021,72.34042553
LUX,Luxembourg,pr_m,2021,65.0
LVA,Latvia,pr_m,2021,71.0
MKD,North Macedonia,pr_m,2021,58.33333333
MLT,Malta,pr_m,2021,86.56716418
MNE,Montenegro,pr_m,2021,75.30864198
NLD,Netherlands,pr_m,2021,60.88888889
NOR,Norway,pr_m,2021,55.0295858
POL,Poland,pr_m,2021,72.45080501
PRT,Portugal,pr_m,2021,60.0
ROU,Romania,pr_m,2021,81.50537634
SRB,Serbia,pr_m,2021,60.8
SVK,Slovakia,pr_m,2021,77.33333333
SVN,Slovenia,pr_m,2021,78.46153846
SWE,Sweden,pr_m,2021,53.00859599
UKR,Ukraine,pr_m,2021,79.19621749
ALB,Albania,lfpr_f,2015,46.898
AUT,Austria,lfpr_f,2015,55.359
BEL,Belgium,lfpr_f,2015,48.006
BGR,Bulgaria,lfpr_f,2015,48.555
BIH,Bosnia and Herzegovina,lfpr_f,2015,33.459
CHE,Switzerland,lfpr_f,2015,62.279
CYP,Cyprus,lfpr_f,2015,57.509
CZE,Czechia,lfpr_f,2015,51.247
DEU,Germany,lfpr_f,2015,54.719
DNK,Denmark,lfpr_f,2015,56.73
ESP,Spain,lfpr_f,2015,53.134
EST,Estonia,lfpr_f,2015,55.914
FIN,Finland,lfpr_f,2015,55.595
FRA,France,lfpr_f,2015,51.587
GBR,United Kingdom,lfpr_f,2015,57.197
GRC,Greece,lfpr_f,2015,44.673
HRV,Croatia,lfpr_f,2015,46.902
HUN,Hungary,lfpr_f,2015,47.37
IRL,Ireland,lfpr_f,2015,54.852
ISL,Iceland,lfpr_f,2015,73.099
ITA,Italy,lfpr_f,2015,39.786
LTU,Lithuania,lfpr_f,2015,54.444
LUX,Luxembourg,lfpr_f,2015,54.563
LVA,Latvia,lfpr_f,2015,54.111
MKD,North Macedonia,lfpr_f,2015,43.472
MLT,Malta,lfpr_f,2015,43.611
MNE,Montenegro,lfpr_f,2015,47.645
NLD,Netherlands,lfpr_f,2015,58.787
NOR,Norway,lfpr_f,2015,62.29
POL,Poland,lfpr_f,2015,48.415
PRT,Portugal,lfpr_f,2015,53.759
ROU,Romania,lfpr_f,2015,45.256
SRB,Serbia,lfpr_f,2015,43.424
SVK,Slovakia,lfpr_f,2015,51.967
SVN,Slovenia,lfpr_f,2015,51.879
SWE,Sweden,lfpr_f,2015,60.69
UKR,Ukraine,lfpr_f,2015,50.405
ALB,Albania,lfpr_f,2016,49.676
AUT,Austria,lfpr_f,2016,55.923
BEL,Belgium,lfpr_f,2016,47.766
BGR,Bulgaria,lfpr_f,2016,47.649
BIH,Bosnia and Herzegovina,lfpr_f,2016,32.048
CHE,Switzerland,lfpr_f,2016,62.833
CYP,Cyprus,lfpr_f,2016,56.179
CZE,Czechia,lfpr_f,2016,51.865
DEU,Germany,lfpr_f,2016,55.669
DNK,Denmark,lfpr_f,2016,57.558
ESP,Spain,lfpr_f,2016,53.05
EST,Estonia,lfpr_f,2016,56.348
FIN,Finland,lfpr_f,2016,54.99
FRA,France,lfpr_f,2016,51.527
GBR,United Kingdom,lfpr_f,2016,57.495
GRC,Greece,lfpr_f,2016,44.953
HRV,Croatia,lfpr_f,2016,45.456
HUN,Hungary,lfpr_f,2016,48.051
IRL,Ireland,lfpr_f,2016,55.588
ISL,Iceland,lfpr_f,2016,73.179
ITA,Italy,lfpr_f,2016,40.458
LTU,Lithuania,lfpr_f,2016,55.638
LUX,Luxembourg,lfpr_f,2016,53.515
LVA,Latvia,lfpr_f,2016,54.979
MKD,North Macedonia,lfpr_f,2016,42.324
MLT,Malta,lfpr_f,2016,45.297
MNE,Montenegro,lfpr_f,2016,47.584
NLD,Netherlands,lfpr_f,2016,58.671
NOR,Norway,lfpr_f,2016,62.103
POL,Poland,lfpr_f,2016,48.316
PRT,Portugal,lfpr_f,2016,53.507
ROU,Romania,lfpr_f,2016,44.461
SRB,Serbia,lfpr_f,2016,45.406
SVK,Slovakia,lfpr_f,2016,52.57
SVN,Slovenia,lfpr_f,2016,52.001
SWE,Sweden,lfpr_f,2016,60.743
UKR,Ukraine,lfpr_f,2016,50.118
ALB,Albania,lfpr_f,2017,49.51
AUT,Austria,lfpr_f,2017,55.911
BEL,Belgium,lfpr_f,2017,48.733
BGR,Bulgaria,lfpr_f,2017,49.504
BIH,Bosnia and Herzegovina,lfpr_f,2017,32.347
CHE,Switzerland,lfpr_f,2017,62.6
CYP,Cyprus,lfpr_f,2017,56.646
CZE,Czechia,lfpr_f,2017,52.294
DEU,Germany,lfpr_f,2017,55.927
DNK,Denmark,lfpr_f,2017,57.613
ESP,Spain,lfpr_f,2017,52.631
EST,Estonia,lfpr_f,2017,57.049
FIN,Finland,lfpr_f,2017,55.189
FRA,France,lfpr_f,2017,51.305
GBR,United Kingdom,lfpr_f,2017,57.79
GRC,Greece,lfpr_f,2017,44.671
HRV,Croatia,lfpr_f,2017,45.596
HUN,Hungary,lfpr_f,2017,48.385
IRL,Ireland,lfpr_f,2017,55.648
ISL,Iceland,lfpr_f,2017,72.319
ITA,Italy,lfpr_f,2017,40.943
LTU,Lithuania,lfpr_f,2017,55.821
LUX,Luxembourg,lfpr_f,2017,54.958
LVA,Latvia,lfpr_f,2017,55.159
MKD,North Macedonia,lfpr_f,2017,42.73
MLT,Malta,lfpr_f,2017,46.935
MNE,Montenegro,lfpr_f,2017,47.463
NLD,Netherlands,lfpr_f,2017,58.785
NOR,Norway,lfpr_f,2017,61.482
POL,Poland,lfpr_f,2017,48.407
PRT,Portugal,lfpr_f,2017,54.074
ROU,Romania,lfpr_f,2017,45.912
SRB,Serbia,lfpr_f,2017,46.255
SVK,Slovakia,lfpr_f,2017,52.696
SVN,Slovenia,lfpr_f,2017,53.804
SWE,Sweden,lfpr_f,2017,60.996
UKR,Ukraine,lfpr_f,2017,49.833
ALB,Albania,lfpr_f,2018,51.189
AUT,Austria,lfpr_f,2018,55.907
BEL,Belgium,lfpr_f,2018,49.525
BGR,Bulgaria,lfpr_f,2018,49.207
BIH,Bosnia and Herzegovina,lfpr_f,2018,31.417
CHE,Switzerland,lfpr_f,2018,62.898
CYP,Cyprus,lfpr_f,2018,57.213
CZE,Czechia,lfpr_f,2018,52.782
DEU,Germany,lfpr_f,2018,55.968
DNK,Denmark,lfpr_f,2018,57.565
ESP,Spain,lfpr_f,2018,52.419
EST,Estonia,lfpr_f,2018,57.363
FIN,Finland,lfpr_f,2018,55.879
FRA,France,lfpr_f,2018,51.424
GBR,United Kingdom,lfpr_f,2018,58.026
GRC,Greece,lfpr_f,2018,44.253
HRV,Croatia,lfpr_f,2018,45.53
HUN,Hungary,lfpr_f,2018,48.714
IRL,Ireland,lfpr_f,2018,56.038
ISL,Iceland,lfpr_f,2018,71.059
ITA,Italy,lfpr_f,2018,41.106
LTU,Lithuania,lfpr_f,2018,56.529
LUX,Luxembourg,lfpr_f,2018,55.785
LVA,Latvia,lfpr_f,2018,55.794
MKD,North Macedonia,lfpr_f,2018,43.045
MLT,Malta,lfpr_f,2018,49.779
MNE,Montenegro,lfpr_f,2018,48.102
NLD,Netherlands,lfpr_f,2018,59.086
NOR,Norway,lfpr_f,2018,61.805
POL,Poland,lfpr_f,2018,48.434
PRT,Portugal,lfpr_f,2018,54.48
ROU,Romania,lfpr_f,2018,45.673
SRB,Serbia,lfpr_f,2018,46.654
SVK,Slovakia,lfpr_f,2018,52.301
SVN,Slovenia,lfpr_f,2018,53.751
SWE,Sweden,lfpr_f,2018,61.159
UKR,Ukraine,lfpr_f,2018,49.549
ALB,Albania,lfpr_f,2019,52.723
AUT,Austria,lfpr_f,2019,55.978
BEL,Belgium,lfpr_f,2019,49.83
BGR,Bulgaria,lfpr_f,2019,50.269
BIH,Bosnia and Herzegovina,lfpr_f,2019,32.872
CHE,Switzerland,lfpr_f,2019,62.971
CYP,Cyprus,lfpr_f,2019,57.3
CZE,Czechia,lfpr_f,2019,52.598
DEU,Germany,lfpr_f,2019,56.593
DNK,Denmark,lfpr_f,2019,57.988
ESP,Spain,lfpr_f,2019,52.689
EST,Estonia,lfpr_f,2019,57.62
FIN,Finland,lfpr_f,2019,55.789
FRA,France,lfpr_f,2019,51.252
GBR,United Kingdom,lfpr_f,2019,58.461
GRC,Greece,lfpr_f,2019,44.357
HRV,Croatia,lfpr_f,2019,45.197
HUN,Hungary,lfpr_f,2019,48.787
IRL,Ireland,lfpr_f,2019,56.238
ISL,Iceland,lfpr_f,2019,70.213
ITA,Italy,lfpr_f,2019,41.258
LTU,Lithuania,lfpr_f,2019,57.295
LUX,Luxembourg,lfpr_f,2019,55.812
LVA,Latvia,lfpr_f,2019,55.684
MKD,North Macedonia,lfpr_f,2019,44.944
MLT,Malta,lfpr_f,2019,51.555
MNE,Montenegro,lfpr_f,2019,49.924
NLD,Netherlands,lfpr_f,2019,59.8
NOR,Norway,lfpr_f,2019,62.16
POL,Poland,lfpr_f,2019,48.129
PRT,Portugal,lfpr_f,2019,54.774
ROU,Romania,lfpr_f,2019,45.602
SRB,Serbia,lfpr_f,2019,47.062
SVK,Slovakia,lfpr_f,2019,52.315
SVN,Slovenia,lfpr_f,2019,53.254
SWE,Sweden,lfpr_f,2019,61.188
UKR,Ukraine,lfpr_f,2019,49.265
ALB,Albania,lfpr_f,2020,49.786
AUT,Austria,lfpr_f,2020,55.621
BEL,Belgium,lfpr_f,2020,49.333
BGR,Bulgaria,lfpr_f,2020,49.183
BIH,Bosnia and Herzegovina,lfpr_f,2020,32.666
CHE,Switzerland,lfpr_f,2020,62.504
CYP,Cyprus,lfpr_f,2020,56.414
CZE,Czechia,lfpr_f,2020,51.823
DEU,Germany,lfpr_f,2020,56.838
DNK,Denmark,lfpr_f,2020,57.752
ESP,Spain,lfpr_f,2020,51.613
EST,Estonia,lfpr_f,2020,57.559
FIN,Finland,lfpr_f,2020,55.25
FRA,France,lfpr_f,2020,50.622
GBR,United Kingdom,lfpr_f,2020,58.603
GRC,Greece,lfpr_f,2020,43.441
HRV,Croatia,lfpr_f,2020,44.703
HUN,Hungary,lfpr_f,2020,48.545
IRL,Ireland,lfpr_f,2020,55.088
ISL,Iceland,lfpr_f,2020,68.057
ITA,Italy,lfpr_f,2020,39.84
LTU,Lithuania,lfpr_f,2020,57.398
LUX,Luxembourg,lfpr_f,2020,56.995
LVA,Latvia,lfpr_f,2020,56.032
MKD,North Macedonia,lfpr_f,2020,41.817
MLT,Malta,lfpr_f,2020,53.223
MNE,Montenegro,lfpr_f,2020,46.414
NLD,Netherlands,lfpr_f,2020,59.874
NOR,Norway,lfpr_f,2020,62.041
POL,Poland,lfpr_f,2020,47.867
PRT,Portugal,lfpr_f,2020,53.603
ROU,Romania,lfpr_f,2020,45.383
SRB,Serbia,lfpr_f,2020,46.483
SVK,Slovakia,lfpr_f,2020,51.941
SVN,Slovenia,lfpr_f,2020,53.218
SWE,Sweden,lfpr_f,2020,60.628
UKR,Ukraine,lfpr_f,2020,48.152
ALB,Albania,lfpr_f,2021,50.733
AUT,Austria,lfpr_f,2021,55.514
BEL,Belgium,lfpr_f,2021,49.842
BGR,Bulgaria,lfpr_f,2021,49.143
BIH,Bosnia and Herzegovina,lfpr_f,2021,32.257
CHE,Switzerland,lfpr_f,2021,61.728
CYP,Cyprus,lfpr_f,2021,56.648
CZE,Czechia,lfpr_f,2021,51.668
DEU,Germany,lfpr_f,2021,56.843
DNK,Denmark,lfpr_f,2021,57.721
ESP,Spain,lfpr_f,2021,52.654
EST,Estonia,lfpr_f,2021,57.453
FIN,Finland,lfpr_f,2021,56.46
FRA,France,lfpr_f,2021,51.897
GBR,United Kingdom,lfpr_f,2021,58.044
GRC,Greece,lfpr_f,2021,43.297
HRV,Croatia,lfpr_f,2021,45.925
HUN,Hungary,lfpr_f,2021,52.064
IRL,Ireland,lfpr_f,2021,56.526
ISL,Iceland,lfpr_f,2021,61.671
ITA,Italy,lfpr_f,2021,39.89
LTU,Lithuania,lfpr_f,2021,57.338
LUX,Luxembourg,lfpr_f,2021,58.481
LVA,Latvia,lfpr_f,2021,54.542
MKD,North Macedonia,lfpr_f,2021,42.397
MLT,Malta,lfpr_f,2021,53.084
MNE,Montenegro,lfpr_f,2021,47.817
NLD,Netherlands,lfpr_f,2021,62.444
NOR,Norway,lfpr_f,2021,60.294
POL,Poland,lfpr_f,2021,49.2
PRT,Portugal,lfpr_f,2021,53.975
